id,full_sq,life_sq,floor,sub_area,preschool_quota,preschool_education_centers_raion,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25_raion,shopping_centers_raion,office_raion,oil_chemistry_raion,railroad_terminal_raion,nuclear_reactor_raion,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,railroad_station_walk_km,railroad_station_walk_min,public_transport_station_km,public_transport_station_min_walk,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_1line,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,theater_km,museum_km,ecology,mosque_count_1000,price_doc
1523,81,52.0,2.0,Savelovskoe,884.0,2,2812.0,2,0,800.0,2,0,6,0,0,0,7,no,no,no,2.563166161,1.333402483,18.35790555,1.529825462,0.347459782,0.404868536,1.040700707,0.552817864,0.522450806,1.985139259,23.82167111,0.075825047,0.909900567,11.16892511,0.882402159,3.660401604,4.342998493,5.726213399,no,21.22131994,0.56067033,0.521367261,0.846386264,2.607605797,1.726628183,0.286504235,0.763526797,3.251425714,1.48722663,0.834814591,0.253316954,1.393906294,0.404868536,0.549204088,0.603080795,2.276331253,3.724069374,poor,0,13800000
1524,78,42.0,7.0,Otradnoe,5088.0,4,12721.0,4,0,,1,0,10,3,0,9,6,no,no,no,3.620469123,2.441978554,26.91902587,2.243252156,0.377128203,0.744588445,2.502841402,0.308929771,0.034350274,2.777551855,33.33062226,0.364079249,4.368950986,3.485500778,9.076904,11.26434264,11.83837649,13.32800592,no,12.70566747,2.448446997,0.246359675,2.829131072,1.119274078,7.455651908,3.30021447,3.204400156,3.872999517,0.841853103,0.56696257,0.246359675,0.709054888,0.744588445,1.472577857,1.30125303,8.255684881,5.648339449,good,0,990000
1525,35,34.0,6.0,Kuncevo,4050.0,7,11234.0,8,0,2620.0,0,0,5,2,0,3,3,no,no,no,2.412799069,0.575572347,6.906868162,0.575572347,0.001534296,0.383136927,1.882948748,0.34686016,1.070310185,2.17383232,26.08598783,0.236979958,2.843759491,2.814408117,7.10747976,10.19148595,11.24867716,12.10601267,no,20.04241696,7.889436326,1.079549658,2.233764848,4.251663127,7.223988946,4.223800086,1.737403834,7.386032388,1.212093841,0.61116235,0.668374294,2.77275427,0.383136927,0.97537056,0.963105619,6.520493367,6.419983399,satisfactory,0,6350000
1526,53,28.0,4.0,Lefortovo,1768.0,4,4564.0,4,0,1575.0,5,1,12,1,0,7,14,no,no,no,1.898822801,1.213190234,17.14682409,1.428902007,0.108441716,0.918835816,3.034910527,0.418034537,0.309414772,1.723795916,20.68555099,0.028395058,0.3407407,8.260624456,1.281553394,3.567035143,4.304937277,6.071646896,no,10.73996692,2.413413002,0.601780204,1.234244351,1.815913783,1.445697278,0.535400649,1.008914876,1.638977316,0.918835816,0.305945985,0.585215935,0.756283409,0.918835816,0.868704537,0.843795969,2.09129568,0.41315977,poor,0,11000000
1527,142,,21.0,Jakimanka,0.0,1,2223.0,1,1,1786.0,1,1,20,1,0,5,39,no,no,no,0.648389975,0.250513738,3.00616486,0.250513738,0.505457954,1.168206626,0.239529168,0.157562085,1.485793204,2.065057868,24.78069442,0.096102647,1.153231767,13.01778229,2.566172672,0.220592459,1.600587459,2.223068958,no,6.766593953,3.170648647,0.280101021,0.629419602,4.285988039,2.92845991,1.212977365,0.45692678,0.612418334,1.474820084,0.496887954,0.114235563,0.854830231,1.168206626,0.440138372,0.328660221,1.257665612,1.039386335,excellent,0,22836368
1528,42,26.0,2.0,Severnoe Tushino,4116.0,5,9891.0,5,0,1145.0,3,0,1,2,0,5,0,no,no,no,3.631655504,2.720868484,32.65042181,2.720868484,0.423505624,0.292296785,2.500996697,0.100030581,1.471075476,3.288556148,39.46267378,0.11459718,1.375166159,0.892901464,12.34225071,14.93847552,15.72617336,16.96125329,no,22.50822293,2.209752251,0.709750511,1.985449093,9.288195522,6.478508685,1.885269386,0.376264339,9.478693975,2.20476119,0.969162843,1.675070648,1.146379224,0.292296785,0.544693226,0.469777433,15.56621004,13.22584676,good,0,5900000
1529,94,59.0,14.0,Kuncevo,4050.0,7,11234.0,8,0,2620.0,0,0,5,2,0,3,3,no,no,no,1.507405764,0.916869315,11.00243178,0.916869315,0.262254686,0.207093841,2.199986881,0.250623571,2.154552851,2.182239462,26.18687355,0.232628938,2.791547254,3.811090067,6.044824824,9.118085189,10.16892969,11.03246979,no,20.98182138,5.695438849,0.59277289,1.802460535,5.455109743,5.59750713,3.130607538,1.402974768,5.759550572,0.207093841,1.136721909,0.30477398,1.97927762,0.207093841,1.239539967,1.221526508,4.894011551,5.319204112,satisfactory,0,22000000
1530,44,27.0,6.0,Mar'ino,10175.0,13,21892.0,14,0,,5,0,16,16,0,15,2,no,no,no,2.993986522,2.063465881,23.98085684,1.998404737,0.187562402,0.212476936,0.632239295,0.211921852,0.419023201,2.517278491,30.20734189,0.207370886,2.488450627,5.007792458,7.501619965,10.82724524,12.39935796,13.07583326,no,6.182215247,1.056518623,0.135008834,1.157372477,3.022933482,8.442308761,3.72296194,3.186757169,4.351440938,2.560034978,0.214986032,0.97781634,0.788947223,0.212476936,1.616273238,1.255839914,10.57562569,3.897473552,excellent,0,6300000
1531,82,44.0,10.0,Levoberezhnoe,1766.0,2,2730.0,2,0,520.0,0,0,3,0,0,7,2,no,no,no,1.42376324,0.653036694,5.044532543,0.420377712,0.550989269,0.217394048,1.319953409,0.038091708,0.402476103,3.558990536,42.70788643,0.219302141,2.631625692,3.208263598,9.477297944,12.23326499,12.95289174,14.28608519,yes,20.43434128,5.574137532,1.096764847,4.636611907,3.457499097,8.151506199,1.31136133,1.971341701,3.936691122,1.510865795,0.25390204,0.368572838,1.103396113,0.217394048,0.208548059,1.003221173,13.91680344,9.524856582,satisfactory,0,12900000
1532,35,20.0,3.0,Golovinskoe,2646.0,4,5396.0,6,0,325.0,2,0,3,2,0,5,9,no,no,yes,2.250337217,1.446247557,17.35497068,1.446247557,0.145561687,0.267187155,0.740002049,0.463525408,0.328304313,3.857854472,46.29425366,0.255317,3.063804004,4.285457146,8.230423135,10.98821954,11.70637758,13.04167573,no,20.0044148,1.122908382,0.583430251,1.27917072,5.267676968,5.465444275,1.820192987,0.851910795,2.082238588,0.705192924,0.426174418,0.487183785,0.663512636,0.267187155,0.977003165,0.820262082,11.28715183,8.43385452,poor,0,1500000
1533,44,31.0,5.0,Alekseevskoe,1037.0,3,4658.0,3,0,770.0,2,0,9,2,0,0,8,no,no,no,2.240055485,1.701049482,20.41259379,1.701049482,0.16070544,0.762177941,1.984894555,0.200497022,0.13977789,0.934539406,11.21447287,0.219412279,2.63294735,8.730239298,2.259313482,4.739868059,5.392669823,6.928450119,no,12.96797132,2.21873597,0.1538764,0.626036831,4.380453721,3.98149426,0.354896123,1.381950245,2.088460285,0.762177941,1.558765797,0.413220752,1.294505104,0.762177941,0.660001981,0.661138892,4.350503944,2.633681104,poor,0,6700000
1534,36,17.0,16.0,Juzhnoe Butovo,11926.0,11,24750.0,13,1,,1,0,13,4,0,4,4,no,no,no,1.269420967,0.510725693,6.128708319,0.510725693,0.105308267,0.28958821,2.728792571,0.141288185,1.390418518,5.501320803,66.01584964,0.120468998,1.44562798,5.909427171,19.14595137,22.27054636,23.54676553,24.25067853,no,15.61353343,6.042893171,0.195389381,3.803562617,11.94046044,20.5220476,8.682441219,3.35980933,17.3444915,7.642492274,2.303640071,5.501381651,1.05146391,0.28958821,0.998945454,0.930449419,20.08303373,13.85495968,satisfactory,0,4500000
1535,31,20.0,5.0,Caricyno,3390.0,4,5631.0,5,0,1937.0,3,0,6,4,0,2,0,no,no,no,3.839975084,1.671415548,18.432782,1.536065167,0.074050104,0.505749634,0.527712728,0.234419365,0.392444865,1.700077097,20.40092516,0.23469786,2.816374324,5.837956276,8.593023887,11.69135765,13.31219989,13.83064565,no,8.515476629,1.489541299,0.535470502,5.327100796,10.021489,2.473229188,1.930377117,0.800171335,5.174895032,1.929402633,0.974514304,1.562519797,0.326050838,0.505749634,2.027298852,1.006011966,9.010795043,1.92041995,poor,0,4000000
1536,38,22.0,5.0,Savelovskoe,884.0,2,2812.0,2,0,800.0,2,0,6,0,0,0,7,no,no,no,1.367191012,1.000521713,6.1384001,0.511533342,0.595493327,0.682527169,1.807530584,0.270094775,0.134627816,0.335794299,4.029531589,0.068458545,0.82150254,10.78163779,1.59654851,4.063077359,4.709230152,6.157072727,yes,14.78042961,1.395984491,0.807120337,1.281717403,3.875117827,3.333010704,0.497408138,0.606314664,2.710889624,1.140444811,0.455007658,0.317896234,0.852631169,0.682527169,0.695623525,0.675987896,2.322345193,2.972867302,poor,0,1500000
1537,37,19.0,3.0,Dmitrovskoe,1208.0,4,5671.0,4,0,1130.0,1,0,6,2,0,5,1,no,no,yes,5.61370644,4.048079354,48.18605486,4.015504572,0.11128898,0.581211465,0.512538546,0.532233629,0.068215485,2.93407372,35.20888465,0.077906459,0.934877505,1.06594459,11.6515069,14.2451142,14.87690716,16.33952423,no,13.17119018,2.587921674,0.257892285,3.116261291,6.330434754,9.292983818,1.303882602,0.329283476,3.288773374,0.870132072,0.783848341,1.123633943,0.82782759,0.581211465,2.014897632,2.01500597,16.41006522,9.368677586,poor,0,5100000
1538,75,45.0,13.0,Strogino,4606.0,8,11032.0,9,0,,1,0,6,2,0,10,5,no,no,no,1.837693443,0.938697015,10.78568526,0.898807105,0.475203755,0.129750396,1.750956831,0.142772594,0.76556064,5.529792244,66.35750693,0.138305465,1.659665574,1.49898977,8.857578549,11.91542167,12.7539555,13.91255286,no,26.69543063,7.341558063,0.279794811,4.356605289,5.73354887,1.721768583,3.377072225,4.142185241,6.948563212,0.866193102,0.279794811,0.70799442,1.31308665,0.129750396,0.71775881,0.648978028,13.03607928,9.75719735,good,0,14000000
1539,36,19.0,12.0,Jakimanka,0.0,1,2223.0,1,1,1786.0,1,1,20,1,0,5,39,no,no,no,0.648389975,0.250513738,3.00616486,0.250513738,0.505457954,1.168206626,0.239529168,0.157562085,1.485793204,2.065057868,24.78069442,0.096102647,1.153231767,13.01778229,2.566172672,0.220592459,1.600587459,2.223068958,no,6.766593953,3.170648647,0.280101021,0.629419602,4.285988039,2.92845991,1.212977365,0.45692678,0.612418334,1.474820084,0.496887954,0.114235563,0.854830231,1.168206626,0.440138372,0.328660221,1.257665612,1.039386335,excellent,0,8100000
1540,30,13.0,1.0,Nagatino-Sadovniki,2508.0,4,5254.0,6,0,3855.0,2,0,10,3,0,10,11,no,no,no,2.774522872,1.538250128,13.60257671,1.133548059,0.182892524,0.20906473,0.64069282,0.143714916,0.527297052,3.325363263,39.90435916,0.116629209,1.39955051,9.547234151,3.83623211,7.051284752,8.811703889,9.256932003,no,7.917621938,2.17100241,0.679297239,1.541301498,9.979877056,6.055507075,2.45994165,1.209490162,1.393707939,0.8422876,0.861903951,0.861903951,0.230032523,0.20906473,0.671790125,0.217988032,4.885646113,0.64069282,excellent,0,4800000
1541,40,21.0,12.0,Juzhnoe Tushino,2707.0,3,6340.0,4,0,,0,0,10,1,0,1,4,no,no,no,2.788227967,1.887070364,22.58791287,1.882326073,0.655264147,0.728706722,2.153265305,0.050550285,0.619663331,2.75789255,33.0947106,0.194864677,2.338376124,1.575544052,11.34937234,13.97292745,14.76628106,15.9946624,no,23.23922208,2.940751403,0.347409833,0.530596666,10.01919467,5.023656258,1.001097354,1.156419229,8.925699967,1.395051294,1.383302075,0.867265662,0.844694201,0.728706722,0.924387148,1.374096769,15.01321603,12.5001359,satisfactory,0,6800000
1542,32,18.0,6.0,Birjulevo Vostochnoe,4519.0,6,10053.0,6,0,30.0,2,0,8,3,0,3,1,no,no,no,5.48797768,3.634778894,36.32494178,3.027078481,0.078928909,0.74268062,0.434528771,0.248998309,0.923587867,3.335247646,40.02297176,0.210814709,2.529776504,2.931993761,11.51629477,14.69635893,16.33604047,16.84537113,no,9.538820708,3.688966424,0.8017723,2.257835165,6.952223365,2.091262615,1.101327024,1.14987914,8.036858811,0.544759314,1.399342442,2.697576647,0.661523234,0.74268062,1.483391655,1.486362809,12.60485376,2.100570536,poor,0,4400000
1543,70,43.0,2.0,Krjukovo,5278.0,6,10529.0,6,0,30.0,2,0,4,1,0,4,1,no,no,no,29.16737487,22.17125448,265.4477513,22.12064594,0.066495114,0.211569101,17.98369915,0.314735208,0.488803737,1.523379282,18.28055138,0.191296786,2.295561428,20.3730415,33.8770978,36.52016763,37.29752121,38.54621742,no,45.19710034,2.357704199,0.336614685,6.963694712,6.905319752,29.34315807,14.47686373,2.827849313,4.56775485,3.32148179,0.890430015,1.22087385,1.570949238,0.211569101,5.513326604,0.990271565,7.762659388,0.931805256,no data,0,7650000
1544,37,19.0,15.0,Brateevo,3420.0,6,7132.0,6,0,,0,0,3,1,0,5,0,no,no,no,3.330545199,1.173804994,14.08565993,1.173804994,0.280258341,0.316286032,0.624613198,0.042568278,2.451782132,4.364529487,52.37435385,0.105590295,1.267083535,2.885040605,9.440489719,12.69305781,14.16190922,14.92105636,no,5.269924417,2.536778893,0.253238817,2.228144851,3.572337993,9.730227396,4.007063278,2.396018782,2.412752149,2.996030441,0.441280383,2.443727075,0.265387981,0.316286032,0.941709205,1.065682603,11.57283005,4.953765615,excellent,0,5250000
1545,65,40.0,4.0,Kurkino,2794.0,4,6620.0,4,0,920.0,0,0,7,1,0,4,0,no,no,no,10.74465381,7.229995954,84.94444004,7.078703337,0.089662632,0.639554939,1.380931616,0.0,1.161547755,3.798658882,45.58390659,0.162125248,1.94550298,4.386131526,17.53078965,20.28780607,21.00784695,22.34003367,no,23.64209061,7.35336313,1.308771281,2.686179013,0.819226303,11.70079216,3.898257945,2.579198185,12.60650563,6.996923435,0.714909487,2.366010744,0.457260204,0.639554939,2.199305741,1.679874146,17.73175826,15.98954463,good,0,10350000
1546,51,30.0,6.0,Strogino,4606.0,8,11032.0,9,0,,1,0,6,2,0,10,5,no,no,no,3.344630904,2.016833759,23.52537874,1.960448229,0.37766692,0.308382432,0.874152845,0.04763007,0.922658977,6.505347763,78.06417316,0.0663335,0.796001998,0.583727867,10.28005745,13.20008972,14.05803182,15.22965816,no,27.49132964,5.712779309,1.013884188,5.848148178,6.795690792,2.597189157,1.928205048,2.417151053,8.010705134,1.914415973,0.755525164,1.353820389,1.474370974,0.308382432,1.467324249,1.516319511,18.50302699,11.69930796,good,0,8400000
1547,44,28.0,7.0,Beskudnikovskoe,2757.0,5,7327.0,5,0,165.0,1,0,3,2,0,2,2,no,no,no,1.631345513,0.83436528,5.450140776,0.454178398,0.324766159,0.237633253,1.541244902,0.193513675,0.135092993,1.419035915,17.02843097,0.139134614,1.669615362,5.779254027,7.164142346,9.593577556,10.20470259,11.68456693,no,16.34327007,3.212038483,0.289626257,2.157620969,4.621778313,4.506454356,0.914958095,3.242476797,3.786041431,2.383262208,0.226599296,0.264060345,0.435444995,0.237633253,1.43458851,0.245824522,7.667867247,4.663502553,poor,0,6200000
1548,31,21.0,6.0,Sokol'niki,933.0,5,5050.0,5,0,4849.0,3,0,17,6,0,6,9,no,no,no,2.744749882,1.769671646,21.23605976,1.769671646,0.064360909,0.233332246,2.38611799,0.217253036,0.599052398,3.122200444,37.46640533,0.426503611,5.118043327,8.326339465,2.2950725,4.238290197,4.986385805,6.755291297,no,13.99091226,2.288057678,0.34982738,1.608367443,2.071046652,1.536232706,0.828172033,0.121939279,3.274186819,0.683343248,0.308678417,0.090980039,0.683705093,0.233332246,0.596017076,0.091613495,1.494978604,3.394938553,poor,0,6250000
1549,43,28.0,8.0,Mozhajskoe,4182.0,6,8658.0,6,0,900.0,1,0,12,2,0,9,9,no,no,no,5.026244921,3.342890496,48.60660124,4.050550103,0.563659569,0.122673372,2.663699802,0.457093551,1.002373055,1.791962451,21.50354941,0.224486948,2.693843371,2.397152592,7.421992118,10.47327844,11.50768356,12.37902779,no,17.96169029,5.981743439,0.363536162,0.947112912,8.85040359,8.128861783,4.190092723,0.721118015,9.775564156,0.122673372,0.647823635,1.277913917,1.919283782,0.122673372,0.797033593,0.875839621,7.090577095,5.934070804,satisfactory,0,6650000
1550,44,28.0,8.0,Ramenki,903.0,8,7788.0,8,0,176.0,5,1,12,5,1,5,11,no,no,no,1.956529383,0.795999574,4.892623533,0.407718628,0.06344377,0.2554318,0.390276773,0.434764941,2.388597241,4.635925112,55.63110134,0.219007278,2.628087336,5.082311975,4.644122877,7.362049786,8.53311893,9.39597337,no,9.987701293,3.915022325,0.713660312,3.588429878,9.092039355,6.335572578,3.308314378,0.566437458,3.243064768,3.620091509,0.437260888,1.477724245,0.799589959,0.2554318,3.226137285,0.389387499,4.329475457,2.762546796,satisfactory,0,7750000
1551,37,19.0,8.0,Otradnoe,5088.0,4,12721.0,4,0,,1,0,10,3,0,9,6,no,no,no,1.942744207,1.21728849,12.86592117,1.072160097,0.176942307,0.253935822,1.329186572,0.031332703,0.322021021,2.174946067,26.0993528,0.061568297,0.738819564,4.762565312,7.560500723,9.744844487,10.31629515,11.80494647,no,9.315393776,1.223756932,0.433315153,2.60172013,2.043785146,6.173268817,2.472445056,3.727786872,2.648309452,2.217613632,0.446895499,0.494751748,0.833421791,0.253935822,0.262585691,0.419957703,6.973301789,4.1236099,good,1,2000000
1552,44,28.0,1.0,Ramenki,903.0,8,7788.0,8,0,176.0,5,1,12,5,1,5,11,no,no,no,2.511846801,1.339298547,7.084905605,0.5904088,0.242251397,0.35712933,0.665339672,0.221601538,2.230825326,5.174407139,62.09288567,0.510395173,6.12474208,4.954552394,4.638967985,7.35958788,8.527592341,9.399093533,no,10.53100027,4.458321297,0.986087451,3.651019671,7.953928746,6.39816237,3.542696396,0.896860178,3.78636374,3.840430242,0.667659244,1.40536563,0.971488165,0.35712933,3.124288434,0.698836269,4.512165629,2.871452667,satisfactory,0,6500000
1553,34,21.0,8.0,Perovo,2232.0,7,7966.0,7,0,1548.0,3,0,13,0,0,2,7,yes,no,no,2.651173384,1.622542037,19.47050444,1.622542037,0.363694083,0.238449391,2.843021993,0.186320036,0.829510221,3.138355944,37.66027133,0.167155491,2.005865887,3.743552205,5.491672921,7.865045779,8.460280343,10.12899731,no,18.23285916,1.145158408,0.660247984,1.637226807,3.631471622,0.723343653,1.558450838,0.585689263,4.12204191,3.1450305,1.628028149,1.374174857,2.65931349,0.238449391,1.784977501,1.198089143,3.484203077,2.371947293,poor,0,5550000
1554,35,19.0,1.0,Chertanovo Severnoe,2881.0,5,6784.0,5,0,,0,0,10,3,0,11,5,no,no,no,4.26044728,2.14569199,23.61318691,1.967765576,0.184638178,0.549881711,4.134924002,0.085168077,1.632463496,5.345492422,64.14590907,0.356142369,4.273708426,5.540000896,7.930047456,11.13060456,12.53222452,13.17848295,no,8.893099828,3.886738959,0.593164085,1.738523587,9.146131799,9.405593055,2.34714221,4.038632353,4.606258938,0.897803576,0.782995202,0.832293464,0.636678627,0.549881711,0.775006423,0.801608167,5.050753014,5.648499071,poor,0,5750000
1555,35,20.0,8.0,Cheremushki,1944.0,4,6887.0,5,0,262.0,3,0,6,4,0,6,10,no,no,no,2.845723922,1.799862543,21.01783431,1.751486193,0.094368731,0.215202003,2.328918726,0.172651126,0.135041074,6.914415241,82.97298289,0.118462749,1.421552984,6.132464132,6.274424632,9.321005872,10.58008445,11.28674016,no,4.637254789,2.640899275,1.398304058,2.136955358,4.751969889,5.149748016,3.537327132,2.041585115,2.17298326,3.795874535,0.748800039,0.545710235,0.419831686,0.215202003,1.425987199,0.762319943,3.604508873,4.421738068,satisfactory,0,6240000
1556,78,44.0,8.0,Kosino-Uhtomskoe,3848.0,4,8687.0,5,0,,1,0,4,2,0,0,0,no,no,no,1.564213683,0.89605556,10.75266672,0.89605556,0.135330681,0.188468091,1.066631714,0.997911789,0.203919645,3.476329026,41.71594831,0.137577154,1.650925852,3.509176499,11.48500767,15.45352331,16.1983534,17.5647926,no,12.60152456,1.677489449,0.994139844,4.518900938,4.518900938,15.92908023,4.150784179,2.937059596,6.448343814,3.154168563,1.927390709,3.750762986,0.422081088,0.188468091,2.422422423,2.520475292,6.159723671,5.483945015,good,0,10000000
1557,78,74.0,21.0,Fili Davydkovo,3422.0,5,6974.0,7,1,,2,0,6,0,0,5,1,no,no,no,6.08826743,4.497819191,43.1585376,3.5965448,0.487480646,0.339711353,0.691898636,0.116828639,1.022912586,5.253528969,63.04234763,0.149336457,1.792037484,4.124299355,5.491271416,8.482510072,9.532147482,10.40769908,no,14.09088045,4.863699883,0.43573279,3.256635773,6.813828174,5.258061798,2.755713991,1.404237403,6.904764171,1.329040611,0.38082091,0.625644972,0.767402697,0.339711353,1.210162561,1.209206148,5.415577138,4.723056307,poor,0,4100000
1558,56,37.0,5.0,Severnoe Tushino,4116.0,5,9891.0,5,0,1145.0,3,0,1,2,0,5,0,no,no,no,1.711446941,1.260394843,13.36820991,1.114017493,0.607602162,0.536975024,1.734911136,0.059621116,0.973501412,3.047966846,36.57560215,0.158259135,1.899109614,1.879312898,11.40966032,14.01339502,14.7963959,16.03860101,no,22.54371373,2.245243056,0.665509585,0.899639506,9.323686326,5.156543687,0.976884291,1.298805846,9.215774263,1.236870723,0.869628645,1.207080431,0.433872707,0.536975024,1.359738202,1.452458456,15.30329033,12.24391629,satisfactory,0,8832350
1559,76,47.0,13.0,Novo-Peredelkino,4249.0,7,9373.0,7,0,240.0,3,0,6,4,0,1,0,no,no,no,4.564560987,2.550624584,30.21698349,2.518081957,0.528644501,0.3702544,3.151532142,0.553757328,0.661220985,1.422883793,17.07460552,0.236939723,2.843276678,5.593504097,15.33535604,18.05521266,19.21480419,20.09295671,no,15.61952461,6.690653591,0.260805774,1.402619573,1.279894114,14.18601445,6.347241864,6.13953411,11.44835799,7.172885456,1.432902498,3.312169625,0.732275526,0.3702544,0.683945095,0.619647447,13.74700058,8.314134064,good,0,7500000
1560,40,25.0,16.0,Obruchevskoe,2372.0,6,6083.0,8,0,3300.0,2,1,11,1,0,4,5,no,no,no,3.256138568,1.73524284,20.82291407,1.73524284,0.347070405,0.300389269,2.060034753,0.08616386,0.817996137,6.885594191,82.62713029,0.310352993,3.724235916,3.973455936,7.268086309,10.12926689,11.23517551,11.9835173,no,4.50797937,1.389707933,0.731883122,2.501147745,4.62269447,3.330555422,2.276217574,0.093153081,2.033503791,3.687258829,0.745706378,0.731883122,0.739249785,0.300389269,2.060034753,0.653099283,4.251573216,3.936327791,satisfactory,0,7600000
1561,54,36.0,3.0,Vojkovskoe,1579.0,6,5838.0,8,0,,2,0,5,2,0,5,10,no,no,no,1.471714915,0.987291523,11.84749828,0.987291523,0.219996439,0.226278948,1.022338676,0.419330774,0.031741867,2.411232068,28.93478481,0.28660333,3.439239955,6.047770911,6.705509759,9.403770267,10.14983995,11.44850127,no,23.61845382,1.936102744,0.267456659,1.360551392,5.893854353,4.541012508,1.39418355,1.649847799,2.371997975,1.706681889,0.386428131,0.300687893,0.512659241,0.226278948,0.956973807,1.576758968,9.110705419,7.657609919,excellent,0,7500000
1562,39,20.0,3.0,Birjulevo Vostochnoe,4519.0,6,10053.0,6,0,30.0,2,0,8,3,0,3,1,no,no,no,8.509391581,8.647298968,64.38513161,5.365427634,0.122258728,0.227454845,1.605841825,0.464503388,1.878007448,1.522598933,18.2711872,0.240044144,2.880529723,1.287658321,13.30314807,16.48757178,18.1216489,18.63478601,no,7.905965721,5.920626767,0.698906384,0.809220956,5.319368378,4.322922957,2.162808805,2.905170516,10.26851915,1.241521777,0.395916241,1.008412425,1.092561114,0.227454845,1.421103116,1.411907584,21.34222551,3.758008828,satisfactory,0,4900000
